ID;PUNTO DE MEDICION;ESTADO;FECHA;DIAF;MESF;ANOF;HORA;HORARIO;CAUDAL ACUMULADO ANTERIOR;CAUDAL ACUMULADO;LECTURA MES ANTERIOR;LECTURA REGISTRO;INSTRUMENTO
PEND;"Victoria Saliendo 6""";Operacion Correcta;2/1/24;2;1;2024;8:37:00 a. m.;AM;2.671.696,00;2.769.180,00;40,04;38,19; MA 
SIM16;"Rebombeo Sn Josecito 1  T Sta Cecilia (4"")";Operacion Correcta;2/1/24;2;1;2024;9:03:00 a. m.;AM;369.845,00;374.808,00;  ;18,99; MA 
SIM05;"Desarenador Sta Cecilia  T Sta Cecilia Oeste (4"")";Operacion Correcta;2/1/24;2;1;2024;9:06:00 a. m.;AM;674.333,00;685.496,00;8,49;2,4; MA 
SIM08;"Desarenador Sta Cecilia  T Sta Cecilia Este (4"")";Operacion Correcta;2/1/24;2;1;2024;9:10:00 a. m.;AM;650.029,00;660.401,00;8,44;2,34; MA 
SIM06;"Fuente Yurro Hondo T Chilillal (4"")";Operacion Correcta;2/1/24;2;1;2024;9:18:00 a. m.;AM; XXXXX ;;1,95;0,86; MA 
SIM07;"Fuente Tranqueras T Chilillal (4"")";Operacion Correcta;2/1/24;2;1;2024;9:19:00 a. m.;AM;211.057,00;223.576,00;6,3;12,57; MA 
SRM04;Entrada Predio  Breña Mora (Estación Esquina);Linea fuera de Operación;2/1/24;2;1;2024;10:12:00 a. m.;AM;278.704,00;290.244,00;16;8,43; MA 
SRM51;Breña Mora Entrada Planta;Operacion Correcta;2/1/24;2;1;2024;10:20:00 a. m.;AM;1.944.655,00;1.985.051,90;14,5;12,8; MA 
SRM50;Breña Mora Salida Planta Tratamiento;Operacion Correcta;2/1/24;2;1;2024;10:18:00 a. m.;AM;1.711.215,30;1.747.790,30;21,6;20,7; MA 
PEND;Salida Tanque Breña Mora  Tanque San Isidro;Operacion Correcta;2/1/24;2;1;2024;10:20:00 a. m.;AM;266.895,00;266.895,00;;  ; MA 
SRM46;"Rebombeo T Sn Isidro  T Breña Mora (6"")";Operacion Correcta;2/1/24;2;1;2024;10:17:00 a. m.;AM;18.869,00;19.099,00;  ;  ; MA 
SRM47;"Rebombeo T Breña Mora hacia el Norte 4""";Operacion Correcta;2/1/24;2;1;2024;10:15:00 a. m.;AM;34.064,00;34.767,00;1,4;1,34; MA 
SRM19;Entrada Chorreras I a Tanque San Isidro;Operacion Correcta;2/1/24;2;1;2024;10:33:00 a. m.;AM;655.633,00;689.149,30;15,18;10,85; MA 
SRM18;Entrada Chorreras II a Tanque San Isidro;Operacion Correcta;2/1/24;2;1;2024;10:39:00 a. m.;AM;1.850.613,00;1.893.143,00;  ;  ; MA 
SRM52;"Salida Tanque San Isidro Oeste 6""";Operacion Correcta;2/1/24;2;1;2024;10:41:00 a. m.;AM;2.216.909,00;2.288.506,00;31,58;38,2; MA 
SRM27;Salida Tanq San Isidro a San Francisco Bunt Planet;Operacion Correcta;2/1/24;2;1;2024;10:38:00 a. m.;AM;1.508.614,00;1.540.394,00;13,32;15,6; MA 
SRM29;Salida Pricipal Tanque San Isidro Bunt Planet;Operacion Correcta;2/1/24;2;1;2024;10:36:00 a. m.;AM;4.622.584,00;4.692.873,30;30,45;34,96; MA 
SIM17;Cementerio  Bunt Planet;Operacion Correcta;2/1/24;2;1;2024;7:45:00 a. m.;AM;1.131.151,70;1.162.257,70;12,8;10,46; MA 
SIM18;Mas x Menos Bunt Planet;Operacion Correcta;2/1/24;2;1;2024;7:48:00 a. m.;AM;1.795.017,20;1.833.753,90;15,85;14,27; MA 
SIM19;Cruz Roja Bunt Planet;Punto Sin Macromedidor;2/1/24;2;1;2024;;AM;;;;; MA 
SIM53;Entrada al Tanque San Francisco (T4);Operacion Correcta;2/1/24;2;1;2024;7:28:00 a. m.;AM;779.903,00;785.669,00;  ;  ; MA 
SRM01;"Presa Concepción Cieneguita  (Cienega Norte) (4"")";Operacion Correcta;2/1/24;2;1;2024;10:10:00 a. m.;AM;3.225.771,00;3.302.653,00;27,4;; MA 
SRM48;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;2/1/24;2;1;2024;10:18:00 a. m.;AM;2.075.506,00;2.123.721,00;11,06;; MA 
SRM49;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;2/1/24;2;1;2024;10:20:00 a. m.;AM;681.065,00;721.686,00;14,34;; MA 
SRM11;Tanque ChamacoEntrada del Tirol;Operacion Correcta;2/1/24;2;1;2024;7:50:00 a. m.;AM;3.945.480,00;4.057.565,00;37,22;; MA 
SRM07;"Cond Tanq. Chaverri T 90 Linea I  (8"")";Operacion Correcta;2/1/24;2;1;2024;8:19:00 a. m.;AM;2.342.319,00;2.520.312,00;65,52;; MA 
SRM08;"Cond Tanq. Chaverri T90 Linea II  (8"")";Operacion Correcta;2/1/24;2;1;2024;8:17:00 a. m.;AM;13.339.262,00;13.547.901,00;91,59;; MA 
SRM09;"Chaverri cinlindrico 90 Final ( 8"" )";Linea fuera de Operación;2/1/24;2;1;2024;8:22:00 a. m.;AM;579.299,89; FOP ;  ;; MA 
SRM42;"Conducción Noventa a Palmar (4"")";Operacion Correcta;2/1/24;2;1;2024;8:25:00 a. m.;AM;1.390.437,70;1.427.321,50;14,66;14,17; MA 
SRM05;"Vertedero Tanque Noventa (18"") (Intrusivo)";Punto Sin Macromedidor;2/1/24;2;1;2024;8:27:00 a. m.;AM;;;  ;; MA 
;Iris Hernández;Operacion Correcta;2/1/24;2;1;2024;8:56:00 a. m.;AM;900.357,00;953.304,00;21,08;14,61; M1  
PEND;Derivación ASADA San Pedro de Barva;Operacion Correcta;2/1/24;2;1;2024;;AM;;;;; M2  
BM09;Botho Steinvorth;Operacion Correcta;2/1/24;2;1;2024;8:59:00 a. m.;AM;3.869.885,40;3.925.938,30;27,24;15,27; MA 
BM08;Llegada de las 29 al Tanque Steinvorth;Operacion Correcta;2/1/24;2;1;2024;8:55:00 a. m.;AM;2.482.864,00;2.521.267,00;16,24;3,31; MA 
BM21;"Conducción Flores al Tirol (8"") Saliendo";Operacion Correcta;2/1/24;2;1;2024;8:18:00 a. m.;AM;7.344.543,30;7.529.767,50;97,91;75,14; MA 
;29 Catarata;Operacion Correcta;2/1/24;2;1;2024;9:56:00 a. m.;AM;649.787,00;689.371,00;17,57;5,35;
BM16;Arrieta;Operacion Correcta;2/1/24;2;1;2024;9:29:00 a. m.;AM;4.929.847,20;5.031.361,30;35,3;31,58; MA 
;La Anexa;Operacion Correcta;2/1/24;2;1;2024;9:33:00 a. m.;AM;361.725,00;378.156,00;6,32;6,61; M1 
BM03;Carlos Steinvorth;Operacion Correcta;2/1/24;2;1;2024;9:36:00 a. m.;AM;4.251.773,00;4.311.003,50;19;19,11; MA 
;29 A;Operacion Correcta;2/1/24;2;1;2024;10:32:00 a. m.;AM;123.153,00;123.211,00;16,59;5,27; M1 
BM14;Sacramento;Operacion Correcta;2/1/24;2;1;2024;10:56:00 a. m.;AM;4.205.565,00;4.293.567,00;31,4;30,74; MA 
BM19;"Marin Cañas Electromagnetico 2""";Operacion Correcta;2/1/24;2;1;2024;12:14:00 p. m.;PM;235.392,00;237.688,00;0,79;0,82; MA 
BM13;"Llegada al Tanque Marin Cañas  ( 6"")";Operacion Correcta;2/1/24;2;1;2024;12:08:00 p. m.;PM;13.805.947,00;14.131.347,00;131,08;103,1; MA 
BM20;"Chorreras a San Isidro  II  (6"")  J";Operacion Correcta;2/1/24;2;1;2024;8:48:00 a. m.;AM;6.940.932,00;7.006.291,00;24,94;11,61; MA 
BM18;"Chorreras a San Isidro I  (6"")    J";Operacion Correcta;2/1/24;2;1;2024;8:52:00 a. m.;AM;8.174.397,00;8.201.603,00;10,35;9,3; MA 
BM15;"Marin Cañas Chorreras  ( 8"")";Operacion Correcta;2/1/24;2;1;2024;8:38:00 a. m.;AM;11.375.302,00;11.710.474,00;128,6;159; MA 
BM10;"El Higueron 8""  (6"")";Operacion Correcta;2/1/24;2;1;2024;8:40:00 a. m.;AM;8.241.273,00;8.367.788,00;47,39;38,93; MA 
BM11;"LA Gemela #1 (6"")";Operacion Correcta;2/1/24;2;1;2024;8:41:00 a. m.;AM;4.181.352,00;4.204.024,00;8,69;8,5; MA 
BM12;"LA Gemela #2  (6"")";Operacion Correcta;2/1/24;2;1;2024;8:43:00 a. m.;AM;7.720.142,00;7.882.977,00;61,48;41,78; MA 
BM06;Chorreras Naciente 350 mm  (Intrusivo);Punto Sin Macromedidor;2/1/24;2;1;2024;12:48:00 p. m.;PM;;;78,48;74,29; M2 
SRM20;"Marin Cañas  Brasilia (4"") (en Tanque Brasilia)";Operacion Correcta;2/1/24;2;1;2024;9:22:00 a. m.;AM;839.136,00;915.891,00;26,95;27,63; MA 
SRM21;"Conducción Flores al Tirol (6"") Llegando";Operacion Correcta;2/1/24;2;1;2024;9:33:00 a. m.;AM;3.881.869,00;6.881.869,00;66,2;60,16; M1 
SRM24;"Purificador Chalet Ingreso  Sn Rafael (6"")";Operacion Correcta;2/1/24;2;1;2024;9:40:00 a. m.;AM;2.427.872,00;2.502.316,00;24,75;25,16; MA 
SRM23;"Purificador Chalet Salida  Sn Rafael (6"")";Operacion Correcta;2/1/24;2;1;2024;9:42:00 a. m.;AM;2.151.113,00;2.218.349,00;23,65;24,27; MA 
SR54;Mata Plátano;Operacion Correcta;2/1/24;2;1;2024;8:03:00 a. m.;AM;339.851,62;394.081,05;9,07;1,49; MA 
BM25;"Sacramento 3""";Operacion Correcta;2/1/24;2;1;2024;11:16:00 a. m.;AM;288.938,00;302.112,00;5,82;4,7;
SPM01;"Pozo Miraflores        ( 8"" )";Macromedidor en mal estado;1/2/24;1;2;2024;2:27:00 p. m.;PM;3.797.860,00; -   ;  ;52; MA 
HM26;"Pozo La Esperanza I A ( 6"" )";Operacion Correcta;1/2/24;1;2;2024;2:35:00 p. m.;PM;7.217.084,00;7.348.610,00;52,7;  ; MA 
HM15;"Pozo La Esperanza II  ( 6"" )";Operacion Correcta;1/2/24;1;2;2024;2:45:00 p. m.;PM;18.434,00;18.434,00;  ;  ; MA 
HM07;Pozo Real Santamaría;Operacion Correcta;1/2/24;1;2;2024;2:02:00 p. m.;PM;19.308.073,00;19.470.167,00;70,15;66,24; MA 
HM17;"Pozo Trebol (8"")";Operacion Correcta;1/2/24;1;2;2024;8:46:00 a. m.;AM;6.455.112,00;6.644.130,00;73,5;68,1; MA 
HM10;"Pozo Monte Alegre ( 6"" )";Operacion Correcta;1/2/24;1;2;2024;3:15:00 p. m.;PM;1.120.141,60;1.146.232,40;25,55;25,44; MA 
HM12;"Pozo Granada ( 10"" )";Operacion Correcta;1/2/24;1;2;2024;3:32:00 p. m.;PM;5.230.253,00;5.304.630,00;31,1;32,9; MA 
HM21;"Pozo Aurora II  ( 4"" )";Pozo Apagado;1/2/24;1;2;2024;3:46:00 p. m.;PM;156.924,00;156.924,00;  ;  ; MA 
HM20;"Pozo Aurora III  ( 4"" )";Pozo Apagado;1/2/24;1;2;2024;3:39:00 p. m.;PM;135.783,00;135.783,00;  ;  ; MA 
HM11;"Pozo Malinches   I ( 6"" )";Operacion Correcta;1/2/24;1;2;2024;9:16:00 a. m.;AM;193.517,17;317.907,26;47,69;47,47; MA 
HM22;Medidor para venta de agua Malinches;Operacion Correcta;1/2/24;1;2;2024;9:22:00 a. m.;AM;1.060,39;1.098,00;  ;  ; MA 
HM14;"Pozo Malinches  II  ( 6"" )";Operacion Correcta;1/2/24;1;2;2024;9:02:00 a. m.;AM;4.034.934,19;4.188.251,63;  ;82,02; M2 
HM06;"Pozo San Vicente        ( 10"" )";Operacion Correcta;1/2/24;1;2;2024;2:14:00 p. m.;PM;;3.464.682,00;;104; MA 
HM18;"Pozo Claretiano         ( 10"" )";Operacion Correcta;1/2/24;1;2;2024;3:59:00 p. m.;PM;7.641.606,00;7.739.841,00;46,7;47,9; MA 
HM19;"Pozo Boruca (8"")";Macromedidor en mal estado;1/2/24;1;2;2024;3:41:00 p. m.;PM;23.134,00;;  ;21,02; MA 
BM17;"Pozo Malinches Real  ( 8"" )";Operacion Correcta;1/2/24;1;2;2024;3:31:00 p. m.;PM;1.913.755,00;1.913.755,00;  ;  ; MA 
SRM28;"Pozo Los Altos I  ( 4"" )";Macromedidor en mal estado;1/2/24;1;2;2024;11:50:00 a. m.;AM;192.703,73;215.874,66;13,26;13,63; MA 
SRM37;Pozo Los Altos II ;Operacion Correcta;1/2/24;1;2;2024;11:53:00 a. m.;AM;2.441.928,70;2.518.442,10;29,88;29,38; MA 
SRM32;"Pozo Matasanos      ( 4"" )";Operacion Correcta;1/2/24;1;2;2024;11:57:00 a. m.;AM;655.251,00;673.064,00;8,75;8,41; MA 
SRM26;Pozo Joya 1;Macromedidor en mal estado;1/2/24;1;2;2024;12:14:00 p. m.;PM;687.569,79;699.726,55;  ;6,66; MA 
SRM33;Pozo Joya 2;Operacion Correcta;1/2/24;1;2;2024;12:16:00 p. m.;PM;3.994.542,80;4.056.843,10;27,3;25,14; MA 
HM13;"Pozo Joya 3 (8"")";Operacion Correcta;1/2/24;1;2;2024;1:59:00 p. m.;PM;3.295.177,00;3.383.216,00;34,7;34,7; MA 
SRM30;"Pozo Santiago ( 8"" )";Operacion Correcta;1/2/24;1;2;2024;11:30:00 a. m.;AM;2.398.075,00;2.476.103,00;31,9;31,3; MA 
SRM25;"Pozo Burial       ( 6"" )";Operacion Correcta;1/2/24;1;2;2024;11:22:00 a. m.;AM;2.317.360,00;2.392.471,00;  ;30,89; MA 
SRM12;"Pozo Highland Ranch (3"")";Operacion Correcta;1/2/24;1;2;2024;9:53:00 a. m.;AM;22.522,00;45.700,00;  ;11,47; MA 
SIM04;Pozo Santa Cruz I        ;Operacion Correcta;1/2/24;1;2;2024;9:32:00 a. m.;AM;1.864.437,30;1.869.680,00;  ;  ; MA 
SIM02;"Pozo Santa Cruz II (8"")";Operacion Correcta;1/2/24;1;2;2024;9:30:00 a. m.;AM;1.048.900,12;1.149.943,56;44,88;46,87; MA 
;Pozo Vilaseca;Operacion Correcta;1/2/24;1;2;2024;9:05:00 a. m.;AM;385.101,96;415.802,48;  ;  ; MA 
;Rebombeo Vilaseca  Rebombeo Chizos;Punto Sin Macromedidor;;0;1;2024;;AM;;;;;
SIM12;"Mata Maiz Llegando al Tanque 4""";Operacion Correcta;1/2/24;1;2;2024;10:08:00 a. m.;AM;1.048.414,00;1.068.655,00;11,63;12,21; MA 
SIM13;"Mata Caña llegando al Tanque 4""";Operacion Correcta;1/2/24;1;2;2024;10:10:00 a. m.;AM;1.226.924,00;1.244.427,00;8,63;8,19; MA 
SIM14;"Limpieza Tanque Victoria 8""";Macromedidor en mal estado;1/2/24;1;2;2024;;AM;;;;; MA 
SIM01;"Tanque Succion  tanque Victoria 6""";Operacion Correcta;1/2/24;1;2;2024;10:07:00 a. m.;AM;2.076.894,00;2.111.197,00;29,82;  ; MA 
SIM09;"Rebombeo Chizos t. victoria 6""";Operacion Correcta;1/2/24;1;2;2024;10:05:00 a. m.;AM;1.030.838,30;1.048.074,70;  ;20,26; MA 
SIM10;"Rebombeo Victoria  hacia el norte 4""";Operacion Correcta;1/2/24;1;2;2024;10:03:00 a. m.;AM;21.958,63;22.157,74;  ;0,07; MA 
PEND;"Victoria Saliendo 6""";Operacion Correcta;1/2/24;1;2;2024;10:00:00 a. m.;AM;2.769.180,00;2.857.092,00;38,19;39,24; MA 
SIM16;"Rebombeo Sn Josecito 1  T Sta Cecilia (4"")";Operacion Correcta;1/2/24;1;2;2024;10:30:00 a. m.;AM;374.808,00;386.735,00;18,99;  ; MA 
SIM05;"Desarenador Sta Cecilia  T Sta Cecilia Oeste (4"")";Operacion Correcta;1/2/24;1;2;2024;10:35:00 a. m.;AM;685.496,00;690.524,00;2,4;9,03; MA 
SIM08;"Desarenador Sta Cecilia  T Sta Cecilia Este (4"")";Operacion Correcta;1/2/24;1;2;2024;10:39:00 a. m.;AM;660.401,00;669.765,00;2,34;7,56; MA 
SIM06;"Fuente Yurro Hondo T Chilillal (4"")";Operacion Correcta;1/2/24;1;2;2024;11:00:00 a. m.;AM;;;0,86;0,45; MA 
SIM07;"Fuente Tranqueras T Chilillal (4"")";Operacion Correcta;1/2/24;1;2;2024;11:07:00 a. m.;AM;223.576,00;230.463,00;12,57;6,58; MA 
SRM04;Entrada Predio  Breña Mora (Estación Esquina);Linea fuera de Operación;1/2/24;1;2;2024;11:14:00 a. m.;AM;290.244,00;295.317,00;8,43;  ; MA 
SRM51;Breña Mora Entrada Planta;Operacion Correcta;1/2/24;1;2;2024;11:15:00 a. m.;AM;1.985.051,90;2.013.960,50;12,8;14,9; MA 
SRM50;Breña Mora Salida Planta Tratamiento;Operacion Correcta;1/2/24;1;2;2024;11:13:00 a. m.;AM;1.747.790,30;1.773.643,50;20,7;21,1; MA 
PEND;Salida Tanque Breña Mora  Tanque San Isidro;Operacion Correcta;1/2/24;1;2;2024;11:10:00 a. m.;AM;266.895,00;295.317,00;  ;  ; MA 
SRM46;"Rebombeo T Sn Isidro  T Breña Mora (6"")";Operacion Correcta;1/2/24;1;2;2024;11:12:00 a. m.;AM;19.099,00;19.564,00;  ;  ; MA 
SRM47;"Rebombeo T Breña Mora hacia el Norte 4""";Operacion Correcta;1/2/24;1;2;2024;11:12:00 a. m.;AM;34.767,00;35.411,00;1,34;0,98; MA 
SRM19;Entrada Chorreras I a Tanque San Isidro;Operacion Correcta;1/2/24;1;2;2024;10:59:00 a. m.;AM;689.149,30;716.141,00;10,85;9,8; MA 
SRM18;Entrada Chorreras II a Tanque San Isidro;Operacion Correcta;1/2/24;1;2;2024;10:57:00 a. m.;AM;1.893.143,00;1.911.413,00;  ;  ; MA 
SRM52;"Salida Tanque San Isidro Oeste 6""";Operacion Correcta;1/2/24;1;2;2024;10:54:00 a. m.;AM;2.288.506,00;2.355.141,00;38,2;34,5; MA 
SRM27;Salida Tanq San Isidro a San Francisco Bunt Planet;Operacion Correcta;1/2/24;1;2;2024;11:05:00 a. m.;AM;1.540.394,00;1.563.788,00;15,6;9,54; MA 
SRM29;Salida Pricipal Tanque San Isidro Bunt Planet;Operacion Correcta;1/2/24;1;2;2024;11:08:00 a. m.;AM;4.692.873,30;4.757.007,00;34,96;23,47; MA 
SIM17;Cementerio  Bunt Planet;Operacion Correcta;1/2/24;1;2;2024;9:12:00 a. m.;AM;1.162.257,70;1.190.383,90;10,46;12,87; MA 
SIM18;Mas x Menos Bunt Planet;Operacion Correcta;1/2/24;1;2;2024;9:19:00 a. m.;AM;1.833.753,90;1.868.922,07;14,27;15,54; MA 
SIM19;Cruz Roja Bunt Planet;Punto Sin Macromedidor;1/2/24;1;2;2024;;AM;;;;; MA 
SIM53;Entrada al Tanque San Francisco (T4);Operacion Correcta;1/2/24;1;2;2024;8:58:00 a. m.;AM;785.669,00;805.617,00;  ;27,6; MA 
SRM01;"Presa Concepción Cieneguita  (Cienega Norte) (4"")";Operacion Correcta;1/2/24;1;2;2024;10:08:00 a. m.;AM;3.302.653,00;3.350.120,00;;25,75; MA 
SRM48;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;1/2/24;1;2;2024;10:32:00 a. m.;AM;2.123.721,00;2.161.246,00;;11,09; MA 
SRM49;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;1/2/24;1;2;2024;10:29:00 a. m.;AM;721.686,00;741.486,00;;8,47; MA 
SRM11;Tanque ChamacoEntrada del Tirol;Operacion Correcta;1/2/24;1;2;2024;8:18:00 a. m.;AM;4.057.565,00;4.123.484,00;;10,61; MA 
SRM07;"Cond Tanq. Chaverri T 90 Linea I  (8"")";Operacion Correcta;1/2/24;1;2;2024;3:39:00 p. m.;PM;2.520.312,00;2.644.413,00;;37,58; MA 
SRM08;"Cond Tanq. Chaverri T90 Linea II  (8"")";Operacion Correcta;1/2/24;1;2;2024;3:50:00 p. m.;PM;13.547.901,00;13.728.355,00;;57,63; MA 
SRM09;"Chaverri cinlindrico 90 Final ( 8"" )";Linea fuera de Operación;1/2/24;1;2;2024;3:45:00 p. m.;PM;  ; FOP ;;  ; MA 
SRM42;"Conducción Noventa a Palmar (4"")";Operacion Correcta;1/2/24;1;2;2024;3:53:00 p. m.;PM;1.427.321,50;1.467.371,30;14,17;15,5; MA 
SRM05;"Vertedero Tanque Noventa (18"") (Intrusivo)";Punto Sin Macromedidor;1/2/24;1;2;2024;;AM;;;;; MA 
;Iris Hernández;Operacion Correcta;1/2/24;1;2;2024;8:18:00 a. m.;AM;953.304,00;979.800,00;14,61;6,75; M1  
PEND;Derivación ASADA San Pedro de Barva;Operacion Correcta;1/2/24;1;2;2024;8:00:00 a. m.;AM;; El Propietario no permite el acceso ;;; M2  
BM09;Botho Steinvorth;Operacion Correcta;1/2/24;1;2;2024;8:22:00 a. m.;AM;3.925.938,30;3.956.537,70;15,27;8,69; MA 
BM08;Llegada de las 29 al Tanque Steinvorth;Operacion Correcta;1/2/24;1;2;2024;8:22:00 a. m.;AM;2.521.267,00;2.548.076,00;3,31;10,55; MA 
BM21;"Conducción Flores al Tirol (8"") Saliendo";Operacion Correcta;1/2/24;1;2;2024;8:16:00 a. m.;AM;7.529.767,50;7.657.785,00;75,14;60,95; MA 
;29 Catarata;Operacion Correcta;1/2/24;1;2;2024;8:45:00 a. m.;AM;689.371,00;702.272,00;5,35;4,85;
BM16;Arrieta;Operacion Correcta;1/2/24;1;2;2024;10:03:00 a. m.;AM;5.031.361,30;5.114.538,30;31,58;27,33; MA 
;La Anexa;Operacion Correcta;1/2/24;1;2;2024;9:30:00 a. m.;AM;378.156,00;393.078,00;6,61;4,38; M1 
BM03;Carlos Steinvorth;Operacion Correcta;1/2/24;1;2;2024;9:34:00 a. m.;AM;4.311.003,50;4.357.560,80;19,11;17,02; MA 
;29 A;Operacion Correcta;1/2/24;1;2;2024;9:37:00 a. m.;AM;123.211,00;138.778,00;5,27;5,77; M1 
BM14;Sacramento;Operacion Correcta;1/2/24;1;2;2024;10:29:00 a. m.;AM;4.293.567,00;4.367.056,00;30,74;23,18; MA 
BM19;"Marin Cañas Electromagnetico 2""";Operacion Correcta;1/2/24;1;2;2024;10:55:00 a. m.;AM;237.688,00;239.876,00;0,82;1,25; MA 
BM13;"Llegada al Tanque Marin Cañas  ( 6"")";Operacion Correcta;1/2/24;1;2;2024;12:13:00 p. m.;PM;14.131.347,00;14.317.439,00;103,1;57,67; MA 
BM20;"Chorreras a San Isidro  II  (6"")  J";Operacion Correcta;1/2/24;1;2;2024;9:08:00 a. m.;AM;7.006.291,00;7.056.348,00;11,61;25,08; MA 
BM18;"Chorreras a San Isidro I  (6"")    J";Operacion Correcta;1/2/24;1;2;2024;9:05:00 a. m.;AM;8.201.603,00;8.225.488,00;9,3;9,32; MA 
BM15;"Marin Cañas Chorreras  ( 8"")";Operacion Correcta;1/2/24;1;2;2024;8:50:00 a. m.;AM;11.710.474,00;11.935.192,00;159;56,9; MA 
BM10;"El Higueron 8""  (6"")";Operacion Correcta;1/2/24;1;2;2024;8:53:00 a. m.;AM;8.367.788,00;8.462.268,00;38,93;31,84; MA 
BM11;"LA Gemela #1 (6"")";Operacion Correcta;1/2/24;1;2;2024;8:56:00 a. m.;AM;4.204.024,00;4.211.559,00;8,5;7,52; MA 
BM12;"LA Gemela #2  (6"")";Operacion Correcta;1/2/24;1;2;2024;8:59:00 a. m.;AM;7.882.977,00;7.974.921,00;41,78;30,13; MA 
BM06;Chorreras Naciente 350 mm  (Intrusivo);Punto Sin Macromedidor;1/2/24;1;2;2024;9:15:00 a. m.;AM;;;74,29; Muy bajo nivel ; M2 
SRM20;"Marin Cañas  Brasilia (4"") (en Tanque Brasilia)";Operacion Correcta;1/2/24;1;2;2024;9:15:00 a. m.;AM;915.891,00;988.383,00;27,63;28,76; MA 
SRM21;"Conducción Flores al Tirol (6"") Llegando";Macromedidor en mal estado;1/2/24;1;2;2024;;AM;6.881.869,00;;60,16;; M1 
SRM24;"Purificador Chalet Ingreso  Sn Rafael (6"")";Operacion Correcta;1/2/24;1;2;2024;9:29:00 a. m.;AM;2.502.316,00;2.570.874,00;25,16;28,09; MA 
SRM23;"Purificador Chalet Salida  Sn Rafael (6"")";Operacion Correcta;1/2/24;1;2;2024;9:32:00 a. m.;AM;2.218.349,00;2.280.758,00;24,27;28,07; MA 
SR54;Mata Plátano;Operacion Correcta;1/2/24;1;2;2024;8:28:00 a. m.;AM;394.081,05;405.700,00;1,49;1,61; MA 
BM25;"Sacramento 3""";Operacion Correcta;1/2/24;1;2;2024;11:14:00 a. m.;AM;302.112,00;311.618,00;4,7;4,8;
SPM01;"Pozo Miraflores        ( 8"" )";Macromedidor en mal estado;1/2/24;1;2;2024;2:27:00 p. m.;PM;3.797.860,00; -   ;  ;52; MA 
HM26;"Pozo La Esperanza I A ( 6"" )";Operacion Correcta;1/2/24;1;2;2024;2:35:00 p. m.;PM;7.217.084,00;7.348.610,00;52,7;  ; MA 
HM15;"Pozo La Esperanza II  ( 6"" )";Operacion Correcta;1/2/24;1;2;2024;2:45:00 p. m.;PM;18.434,00;18.434,00;  ;  ; MA 
HM07;Pozo Real Santamaría;Operacion Correcta;1/2/24;1;2;2024;2:02:00 p. m.;PM;19.308.073,00;19.470.167,00;70,15;66,24; MA 
HM17;"Pozo Trebol (8"")";Operacion Correcta;1/2/24;1;2;2024;8:46:00 a. m.;AM;6.455.112,00;6.644.130,00;73,5;68,1; MA 
HM10;"Pozo Monte Alegre ( 6"" )";Operacion Correcta;1/2/24;1;2;2024;3:15:00 p. m.;PM;1.120.141,60;1.146.232,40;25,55;25,44; MA 
HM12;"Pozo Granada ( 10"" )";Operacion Correcta;1/2/24;1;2;2024;3:32:00 p. m.;PM;5.230.253,00;5.304.630,00;31,1;32,9; MA 
HM21;"Pozo Aurora II  ( 4"" )";Pozo Apagado;1/2/24;1;2;2024;3:46:00 p. m.;PM;156.924,00;156.924,00;  ;  ; MA 
HM20;"Pozo Aurora III  ( 4"" )";Pozo Apagado;1/2/24;1;2;2024;3:39:00 p. m.;PM;135.783,00;135.783,00;  ;  ; MA 
HM11;"Pozo Malinches   I ( 6"" )";Operacion Correcta;1/2/24;1;2;2024;9:16:00 a. m.;AM;193.517,17;317.907,26;47,69;47,47; MA 
HM22;Medidor para venta de agua Malinches;Operacion Correcta;1/2/24;1;2;2024;9:22:00 a. m.;AM;1.060,39;1.098,00;  ;  ; MA 
HM14;"Pozo Malinches  II  ( 6"" )";Operacion Correcta;1/2/24;1;2;2024;9:02:00 a. m.;AM;4.034.934,19;4.188.251,63;  ;82,02; M2 
HM06;"Pozo San Vicente        ( 10"" )";Operacion Correcta;1/2/24;1;2;2024;2:14:00 p. m.;PM;;3.464.682,00;;104; MA 
HM18;"Pozo Claretiano         ( 10"" )";Operacion Correcta;1/2/24;1;2;2024;3:59:00 p. m.;PM;7.641.606,00;7.739.841,00;46,7;47,9; MA 
HM19;"Pozo Boruca (8"")";Macromedidor en mal estado;1/2/24;1;2;2024;3:41:00 p. m.;PM;23.134,00;;  ;21,02; MA 
BM17;"Pozo Malinches Real  ( 8"" )";Operacion Correcta;1/2/24;1;2;2024;3:31:00 p. m.;PM;1.913.755,00;1.913.755,00;  ;  ; MA 
SRM28;"Pozo Los Altos I  ( 4"" )";Macromedidor en mal estado;1/2/24;1;2;2024;11:50:00 a. m.;AM;192.703,73;215.874,66;13,26;13,63; MA 
SRM37;Pozo Los Altos II ;Operacion Correcta;1/2/24;1;2;2024;11:53:00 a. m.;AM;2.441.928,70;2.518.442,10;29,88;29,38; MA 
